Entity_id,Phenotype,Catapp_id,Chem_name,Dose_1000x,Dose_100x,Dose_10x,Dose_1x,pod_sd1
785,Cardio_Total_Cell_24h,61,169/SRGO,96.46915739,93.55963025,96.1539169,7.002482223,1.027840274
786,Cardio_Total_Cell_24h,62,179/VHGO,93.86188286,93.18836187,95.99941141,40.39491611,1.011082018
787,Cardio_Total_Cell_24h,63,Naphthalene,104.290981,101.6214578,98.31699376,106.1346373,2
788,Cardio_Total_Cell_24h,64,145/HRBO,97.21409296,91.75632672,100.7375798,95.47414195,2
789,Cardio_Total_Cell_24h,65,076/gasoline,92.47843107,96.15850886,94.24834918,99.44569904,2
790,Cardio_Total_Cell_24h,66,Propylbenzene,95.19212497,101.1441127,95.79340409,88.73294638,1.114098144
791,Cardio_Total_Cell_24h,67,141/gasoline,101.8965452,104.2203364,89.71618813,98.40055243,2
792,Cardio_Total_Cell_24h,68,036/OLBO,93.96830223,97.37839067,93.37281807,56.80371774,0.840751033
793,Cardio_Total_Cell_24h,69,065/P&Hwax,97.85260917,93.93089862,94.76336748,97.93023646,2
794,Cardio_Total_Cell_24h,70,140/OLBO,89.97757592,102.7883013,97.64746997,102.2153375,2
795,Cardio_Total_Cell_24h,71,087/kerosine,95.24533465,97.27231399,96.51442971,91.5548422,0.398788398
796,Cardio_Total_Cell_24h,72,150/OLBO,89.60510813,89.05137142,96.20541873,97.77346447,-1.781828818
797,Cardio_Total_Cell_24h,73,107/P&Hwax,104.8762875,95.62812547,92.3942833,94.48125268,0.837457352
798,Cardio_Total_Cell_24h,74,130/CGO,97.21409296,88.46794969,14.42051244,9.563091394,-0.218178609
799,Cardio_Total_Cell_24h,75,092/OLBO,100.406674,98.49219579,84.46300145,89.67357832,-0.154935991
800,Cardio_Total_Cell_24h,76,120/gasoline,93.96830223,91.65025004,96.35992422,101.0656763,2
801,Cardio_Total_Cell_24h,77,085A/OLBO,107.2175136,96.84800727,97.49296448,106.6572106,2
802,Cardio_Total_Cell_24h,78,182 /VHGO,94.97928623,96.42370056,101.0980926,16.67008828,1.597462739
803,Cardio_Total_Cell_24h,79,124/gasoline,110.4633043,92.8170935,94.76336748,91.08452623,0.864683251
804,Cardio_Total_Cell_24h,80,193/OX ASPH,101.4708677,105.8114866,88.53164604,90.03937963,0.546077711
805,Cardio_Total_Cell_24h,81,075/OLBO,94.76644749,81.46688892,100.686078,104.0443441,-1.365558693
806,Cardio_Total_Cell_24h,82,003/CGO,92.26559234,91.75632672,92.44578513,2.090293201,0.856840941
807,Cardio_Total_Cell_24h,83,132/gasoline,99.71494812,100.2954993,90.59171924,91.29355555,0.604394548
808,Cardio_Total_Cell_24h,84,020/HFO,103.9717229,106.7661767,94.24834918,89.88260764,1.317228717
809,Cardio_Total_Cell_24h,85,178/VHGO,96.25631865,87.40718291,96.1539169,3.083182471,1.021594997
810,Cardio_Total_Cell_24h,86,174/OGO,95.19212497,100.560691,86.98659113,88.52391706,-0.121096937
811,Cardio_Total_Cell_24h,87,197/HFO,101.8433355,101.6744961,92.75479611,7.525055523,0.88253101
812,Cardio_Total_Cell_24h,88,137/OLBO,95.13891528,92.65797848,91.46725035,100.543103,-1.354861676
813,Cardio_Total_Cell_24h,89,196/petrolatum,97.4269317,100.401576,91.26124303,95.99671525,0.989537098
814,Cardio_Total_Cell_24h,90,112/OLBO,87.15746266,93.34747689,89.92219545,106.6572106,-1.733754767
815,Cardio_Total_Cell_24h,91,114/OLBO,98.59754475,93.7717836,100.9435871,100.1773017,2
816,Cardio_Total_Cell_24h,92,024/HFO,86.14647866,92.44582513,94.50585833,94.84705399,-1.842346061
817,Cardio_Total_Cell_24h,93,148/OLBO,107.6964007,96.26458554,94.09384369,96.83283253,2
818,Cardio_Total_Cell_24h,94,Undecane,97.37372202,97.48446734,81.99091361,103.2604841,-0.579514408
819,Cardio_Total_Cell_24h,95,096B/UDAE,104.7166584,98.75738748,96.82344069,16.98363226,1.072770171
820,Cardio_Total_Cell_24h,96,176/VHGO,94.66002813,98.59827247,89.40717715,5.487019652,0.765682941
821,Cardio_Total_Cell_24h,97,070/CGO,94.97928623,96.90104561,93.68182905,17.50620556,0.902616773
822,Cardio_Total_Cell_24h,98,031/HFO,95.72422181,101.8866495,93.06380709,5.330247662,0.899359688
823,Cardio_Total_Cell_24h,99,Anthracene,108.4413363,103.3186846,100.9950889,113.9209795,0.464216055
824,Cardio_Total_Cell_24h,100,189/BITUMEN,105.5680134,98.22700409,89.45867898,102.4766242,2
825,Cardio_Total_Cell_24h,101,121/CGO,83.48599445,100.0303076,97.85347729,94.79479666,-1.778562002
826,Cardio_Total_Cell_24h,102,111/petrolatum,85.6675915,95.41597212,87.86212224,93.07030477,-1.873146204
827,Cardio_Total_Cell_24h,103,202/Paraffinwax,100.1406256,103.3186846,98.83201207,95.10834064,2
828,Cardio_Total_Cell_24h,104,192/BITUMENS,97.63977044,104.9628732,91.46725035,90.56195293,0.996245212
829,Cardio_Total_Cell_24h,105,153/OLBO,96.84162518,94.30216699,93.78483271,99.23666972,2
830,Cardio_Total_Cell_24h,106,113/OLBO,100.3002546,93.7717836,91.879265,97.14637651,0.134262436
831,Cardio_Total_Cell_24h,107,106/CGO,93.86188286,105.0159115,7.107252561,7.890856834,0.385858481
832,Cardio_Total_Cell_24h,108,097/HFO,94.71323781,102.8943779,90.28270826,41.28329072,0.749994673
833,Cardio_Total_Cell_24h,109,Hexadecane,99.4488997,98.28004243,95.74190226,94.690282,1.583289483
834,Cardio_Total_Cell_24h,110,173/OGO,98.81038349,99.92423094,90.48871558,0.99288927,0.78883097
835,Cardio_Total_Cell_24h,111,Biphenyl,102.6414807,102.3109562,90.28270826,93.17481943,0.98299792
836,Cardio_Total_Cell_24h,112,007/HFO,100.4598837,100.9849977,98.05948461,92.86127545,1.7014279
837,Cardio_Total_Cell_24h,113,102/CGO,99.87457717,97.27231399,91.62175584,12.85530319,0.835217949
838,Cardio_Total_Cell_24h,114,066/OLBO,96.4159477,99.92423094,97.95648095,95.05608331,2
839,Cardio_Total_Cell_24h,115,170/SRGO,98.86359317,96.4767389,96.61743337,4.650902372,1.054808517
840,Cardio_Total_Cell_24h,116,012/CGO,91.89312455,89.68783149,95.48439311,7.368283533,0.982663359
841,Cardio_Total_Cell_24h,117,123/kerosine,104.7698681,98.9165025,92.80629794,78.69953902,0.768520804
842,Cardio_Total_Cell_24h,118,177/VHGO,98.75717381,97.64358236,98.78051024,49.64446352,1.255996065
843,Cardio_Total_Cell_24h,119,058/HFO,107.0578845,89.10440976,97.38996082,12.43724455,1.099509984
844,Cardio_Total_Cell_24h,120,131/HFO,109.0266428,94.67343537,93.83633454,95.78768593,1.39229171
845,Cardio_Total_Cell_24h,121,046/gasoline,87.21067234,106.0766783,96.97794618,97.09411918,2
846,Cardio_Total_Cell_24h,122,109/FO,75.77059025,99.07561752,96.30842239,105.2462627,2
847,Cardio_Total_Cell_24h,123,160/FO,102.8011098,104.2203364,87.29560211,95.78768593,1.125069713
848,Cardio_Total_Cell_24h,124,064/UATO,97.32051233,100.6667677,86.05955819,32.86986058,0.552418805
849,Cardio_Total_Cell_24h,125,062/P&H wax,99.92778686,105.0159115,78.59179282,89.9871223,0.348972876
850,Cardio_Total_Cell_24h,126,072/OLBO,93.86188286,88.25579633,94.4543565,103.2604841,-1.517917984
851,Cardio_Total_Cell_24h,127,086/kerosine,107.0578845,105.9706016,89.71618813,101.4314776,2
852,Cardio_Total_Cell_24h,128,073/OLBO,94.60681844,101.8866495,95.53589494,99.96827234,2
853,Cardio_Total_Cell_24h,129,138/OLBO,94.97928623,100.719806,87.24410028,94.06319404,-0.228477069
854,Cardio_Total_Cell_24h,130,183/VHGOa,79.65489719,99.1816942,91.36424669,2.769638491,0.825057797
855,Cardio_Total_Cell_24h,131,018/HFO,99.39569002,99.02257918,85.18402708,7.472798193,0.662185344
856,Cardio_Total_Cell_24h,132,1*3*5-Trimethylbenzene,99.55531907,94.93862706,93.06380709,102.0063082,2
857,Cardio_Total_Cell_24h,133,025/HFO,97.37372202,99.44688589,94.50585833,6.218622273,0.953971715
858,Cardio_Total_Cell_24h,134,134/HFO,85.50796245,96.31762388,3.811135431,11.60112727,0.011761704
859,Cardio_Total_Cell_24h,135,p-Cymene,98.81038349,102.7883013,90.02519911,92.54773147,0.726403718
860,Cardio_Total_Cell_24h,136,056/gasoline,93.80867318,92.60494014,95.94790958,101.2224483,2
861,Cardio_Total_Cell_24h,137,085D/OLBO,93.64904413,105.9175633,91.05523571,98.19152311,2
862,Cardio_Total_Cell_24h,138,139/OLBO,102.4818517,104.9098348,99.81054684,103.0514548,2
863,Cardio_Total_Cell_24h,139,028/HFO,104.3974003,101.7805728,99.96505233,11.6533846,1.358517069
864,Cardio_Total_Cell_24h,140,078/HFO,102.8011098,104.9098348,92.70329428,4.546387712,0.89181618
865,Cardio_Total_Cell_24h,141,152/slackwax,94.18114097,85.232611,91.879265,103.5217708,-1.620133891
866,Cardio_Total_Cell_24h,142,049/kerosine,96.25631865,105.7054099,95.32988762,98.29603777,2
867,Cardio_Total_Cell_24h,143,011/kerosine,99.07643191,92.44582513,97.38996082,96.51928855,2
868,Cardio_Total_Cell_24h,144,069/TDAE,101.4708677,94.56735869,98.67750658,96.46703122,2
869,Cardio_Total_Cell_24h,145,147/OLBO,99.71494812,105.0159115,92.75479611,110.7332823,1.851304324
870,Cardio_Total_Cell_24h,146,Decane,104.1845616,90.69555993,95.32988762,95.16059797,0.53355939
871,Cardio_Total_Cell_24h,147,117/OLBO,99.71494812,106.0236399,96.72043703,6.009592953,1.068869771
872,Cardio_Total_Cell_24h,148,149/OLBO,98.01223823,109.2589786,99.96505233,97.8257218,2
873,Cardio_Total_Cell_24h,149,061/P&Hwax,97.26730265,96.95408395,89.56168264,102.6856535,2
874,Cardio_Total_Cell_24h,150,085C/OLBO,98.1186576,107.1374451,100.0165542,102.1630802,2
875,Cardio_Total_Cell_24h,151,168/SRGO,97.4269317,99.02257918,97.1839535,5.957335623,1.091353058
876,Cardio_Total_Cell_24h,152,Fluorene,94.81965718,105.2280649,93.06380709,109.0087904,2
877,Cardio_Total_Cell_24h,153,146/gasoline,104.1313519,92.8170935,100.1195578,106.7094679,2
878,Cardio_Total_Cell_24h,154,084/UATO,95.13891528,101.7275345,98.16248827,87.16522648,1.437955501
879,Cardio_Total_Cell_24h,155,Indene,102.3222226,101.6744961,98.00798278,104.4624027,2
880,Cardio_Total_Cell_24h,156,175/VHGO,91.36102771,99.92423094,98.52300109,6.375394263,1.200684854
881,Cardio_Total_Cell_24h,157,171/SRGO,105.301965,106.34187,97.49296448,11.33984062,1.106124585
882,Cardio_Total_Cell_24h,158,172/SRGO,95.45817339,97.27231399,99.24402671,8.308915474,1.291367007
883,Cardio_Total_Cell_24h,159,186/RAE,108.7605944,104.8567965,95.02087663,97.19863384,2
884,Cardio_Total_Cell_24h,160,185/RAE,105.0891262,91.65025004,93.99084003,97.87797913,1.638542573
885,Cardio_Total_Cell_24h,161,034/HFO,97.63977044,100.0303076,4.274651903,9.249547414,0.271593341
886,Cardio_Total_Cell_24h,162,043/kerosine(DUPLICATE),95.88385086,101.1971511,99.03801939,98.45280976,2
887,Cardio_Total_Cell_24h,163,184/VHGO(DUPLICATE),87.37030139,93.34747689,97.64746997,6.061850283,1.123992893
888,Cardio_Total_Cell_24h,164,083/UATO(DUPLICATE),100.1406256,103.371723,96.1539169,9.354062074,1.037115926
889,Cardio_Total_Cell_24h,165,091/HFO(DUPLICATE),98.81038349,96.26458554,84.61750694,4.964446352,0.494668117
890,Cardio_Total_Cell_24h,166,076/gasoline(DUPLICATE),95.83064118,94.30216699,99.03801939,97.45992049,2
891,Cardio_Total_Cell_24h,167,020/HFO(DUPLICATE),96.25631865,87.99060464,99.96505233,85.2839626,-0.581138552
892,Cardio_Total_Cell_24h,168,192/BITUMENS(DUPLICATE),101.6304968,99.1816942,109.6473964,84.44784532,1.778739019
893,Cardio_Total_Cell_24h,169,177/VHGO(DUPLICATE),95.0857056,99.97726928,96.35992422,88.99423303,0.806917294
894,Cardio_Total_Cell_24h,170,183/VHGOa(DUPLICATE),96.68199612,102.2048795,91.93076683,6.427651593,0.861473068
895,Cardio_Total_Cell_24h,171,168/SRGO(DUPLICATE),96.94804454,101.7805728,93.78483271,6.584423583,0.925454861
896,Cardio_Total_Cell_24h,172,1*2*4-Trimethylbenzene(DUPLICATE),98.70396412,89.89998485,102.8491548,101.2747056,2
897,Cardio_Total_Cell_24h,173,Benz(a)anthracene(DUPLICATE),94.50039907,96.7419306,88.73765336,86.43362386,-0.546615899
898,Cardio_Total_Cell_24h,174,1*2*4*5-Tetramethylbenzene(DUPLICATE),101.417658,98.59827247,92.49728696,94.89931132,1.031583171
899,Cardio_Total_Cell_24h,175,1-Methylnaphthalene(DUPLICATE),99.98099654,83.37626913,94.86637114,90.35292361,-1.199743975
900,Cardio_Total_Cell_24h,176,Fluoranthene(DUPLICATE),102.8011098,87.83148962,94.04234186,102.6333962,2
901,Cardio_Total_Cell_24h,177,Propylbenzene(DUPLICATE),99.82136749,88.36187301,93.32131624,92.44321681,-0.899724649
902,Cardio_Total_Cell_24h,178,Anthracene(DUPLICATE),100.0342062,84.0127292,94.76336748,105.5598066,2
903,Cardio_Total_Cell_24h,179,Biphenyl(DUPLICATE),98.65075444,98.75738748,96.56593154,96.7805752,2
904,Cardio_Total_Cell_24h,180,p-Cymene(DUPLICATE),111.6339174,93.55963025,96.20541873,99.02764039,2
905,Cardio_Total_Cell_24h,181,Fluorene(DUPLICATE),104.9294972,106.0766783,93.37281807,98.45280976,2
906,HUVEC_Mito_24h,1,016/kerosine,88.16559391,123.5324522,107.314192,106.7426834,0.306148124
907,HUVEC_Mito_24h,2,118/OLBO,102.9110591,114.745625,105.6603774,104.5077917,2
908,HUVEC_Mito_24h,3,1*2*4-Trimethylbenzene,92.36395553,125.8066898,105.2009844,104.0820981,0.257944746
909,HUVEC_Mito_24h,4,187(2)/OGO,101.6822703,108.8532821,102.5365053,103.8692512,2
910,HUVEC_Mito_24h,5,043/kerosine,100.2486834,119.9143469,93.16488925,111.2124667,2
911,HUVEC_Mito_24h,6,017/HFO,92.56875366,97.79221738,100.4232978,5.640440897,1.441262143
912,HUVEC_Mito_24h,7,Pentadecane,103.1158572,100.7900761,102.0771124,113.0216648,1.76392604
913,HUVEC_Mito_24h,8,181/VHGO,102.5014628,97.06859632,92.61361772,87.05435196,1.073734809
914,HUVEC_Mito_24h,9,151/OLBO,102.2966647,99.03271063,92.52173913,108.0197643,2
915,HUVEC_Mito_24h,10,135/TDAE,101.9894675,86.21428044,68.08203445,11.81299886,-0.052145626
916,HUVEC_Mito_24h,11,Benz(a)anthracene,104.1398479,105.3385513,93.53240361,63.74762448,1.130532025
917,HUVEC_Mito_24h,12,136/slackwax,115.7109421,104.4081813,99.13699754,93.54618016,2
918,HUVEC_Mito_24h,13,006/HFO,98.30310123,88.69526693,92.7973749,26.28658305,1.011056659
919,HUVEC_Mito_24h,14,108/OLBO,95.02633119,117.4333604,88.84659557,114.9372862,2
920,HUVEC_Mito_24h,15,082/UATO,94.82153306,95.93147752,92.7973749,8.088179399,1.021976472
921,HUVEC_Mito_24h,16,104/kerosine,109.6693973,100.9968249,94.54306809,92.2690992,2
922,HUVEC_Mito_24h,17,180/VHGO,103.7302516,92.72686997,89.21410993,129.836564,1.720084561
923,HUVEC_Mito_24h,18,164/HFO,111.1029842,97.89559182,95.55373257,1.809198024,1.112020127
924,HUVEC_Mito_24h,19,Dibenzothiophene,111.7173786,100.6867016,112.2756358,116.1079437,0.046290391
925,HUVEC_Mito_24h,20,191/BITUMEN,111.2053833,123.9459499,92.33798195,87.79931585,2
926,HUVEC_Mito_24h,21,041/CGO,107.1094207,119.3974747,108.3248564,105.9977195,-1.494050028
927,HUVEC_Mito_24h,22,195/UDAE,88.37039204,99.2394595,0.735028712,25.54161916,0.290529556
928,HUVEC_Mito_24h,23,009/gasoline,115.608543,117.329986,100.3314192,121.5355378,-1.748364064
929,HUVEC_Mito_24h,24,119/OLBO,109.6693973,103.2710625,102.6283839,102.6985937,2
930,HUVEC_Mito_24h,25,184/VHGO,114.2773552,115.7793694,96.01312551,0.212846826,1.140762463
931,HUVEC_Mito_24h,26,060/OLBO,99.01989468,88.07502031,105.3847416,113.0216648,1.63565964
932,HUVEC_Mito_24h,27,155/HFO,111.8197776,116.9164882,90.22477441,98.65450399,2
933,HUVEC_Mito_24h,28,128/kerosine,95.8455237,97.2753452,110.3461854,105.4656024,2
934,HUVEC_Mito_24h,29,059/dieselfuel,111.1029842,98.92933619,110.8055783,111.2124667,0.720759318
935,HUVEC_Mito_24h,30,096A/UDAE,96.45991808,93.86398878,26.18539787,12.87723299,0.063808145
936,HUVEC_Mito_24h,31,129/HFO,115.7109421,103.7879347,11.48482363,55.44659825,0.315986281
937,HUVEC_Mito_24h,32,021/HFO,101.2726741,97.17197076,12.58736669,0,0.568198981
938,HUVEC_Mito_24h,33,080/HFO,110.2837917,118.4671048,83.33388023,29.05359179,0.902401047
939,HUVEC_Mito_24h,34,1*2*4*5-Tetramethylbenzene,100.1462844,96.4483497,90.40853158,101.9536298,2
940,HUVEC_Mito_24h,35,187(1)/OGO,105.1638385,96.75847301,102.168991,29.26643862,1.565721225
941,HUVEC_Mito_24h,36,079/HFO,100.7606788,94.07073765,90.31665299,51.93462562,0.870508085
942,HUVEC_Mito_24h,37,083/UATO,114.4821533,110.3005243,106.6710418,46.08133789,1.674152662
943,HUVEC_Mito_24h,38,067/P&Hwax,96.86951434,114.745625,94.17555373,123.2383124,1.79237426
944,HUVEC_Mito_24h,39,063/P&Hwax,108.1334114,107.8195378,94.72682527,100.8893957,2
945,HUVEC_Mito_24h,40,090/FO,109.5669982,103.0643137,96.01312551,98.12238693,2
946,HUVEC_Mito_24h,41,081/OLBO,92.97834991,100.5833272,90.68416735,90.88559483,1.438090569
947,HUVEC_Mito_24h,42,154/OLBO,96.66471621,92.41674666,93.16488925,110.4675029,2
948,HUVEC_Mito_24h,43,127/slackwax,108.2358104,86.83452706,90.04101723,88.65070315,0.514143679
949,HUVEC_Mito_24h,44,Phenanthrene,94.82153306,102.9609392,89.67350287,109.5096921,2
950,HUVEC_Mito_24h,45,1-Methylnaphthalene,97.17671153,108.8532821,95.64561116,93.01406309,2
951,HUVEC_Mito_24h,46,188/SRGO,97.48390872,92.31337222,88.11156686,11.06803497,0.871117119
952,HUVEC_Mito_24h,47,Pyrene,83.66003511,87.86827143,94.4511895,107.7004941,2
953,HUVEC_Mito_24h,48,Fluoranthene,94.51433587,98.61921288,108.9680066,109.5096921,1.584810432
954,HUVEC_Mito_24h,49,074/OLBO,92.05675834,99.44620837,92.42986054,92.05625238,1.819003704
955,HUVEC_Mito_24h,50,091/HFO,97.68870685,92.62349553,78.46431501,52.78601292,0.142445063
956,HUVEC_Mito_24h,51,008/HFO,100.1462844,83.94004283,2.113207547,0,-0.144865477
957,HUVEC_Mito_24h,52,166/HFO,107.8262142,90.65938123,96.28876128,43.31432915,1.176956177
958,HUVEC_Mito_24h,53,103/gasoline,111.4101814,103.8913092,97.11566858,101.2086659,2
959,HUVEC_Mito_24h,54,071/HFO,101.5798713,102.7541904,92.15422477,37.88673508,1.011503345
960,HUVEC_Mito_24h,55,093/petrolatum,111.8197776,91.58975116,109.0598852,99.82516154,2
961,HUVEC_Mito_24h,56,190/BITUMENS,111.7173786,104.9250535,91.87858901,86.30938807,1.454335843
962,HUVEC_Mito_24h,57,089/UDAE,90.52077238,104.2014325,12.21985234,20.96541239,0.366500519
963,HUVEC_Mito_24h,58,085B/OLBO,112.2293739,106.4756701,85.44708778,98.33523375,2
964,HUVEC_Mito_24h,59,050/HFO,103.6278525,97.2753452,81.58818704,16.49562904,0.695010652
965,HUVEC_Mito_24h,60,115/OLBO,108.2358104,101.1001994,96.65627564,105.0399088,2
966,HUVEC_Mito_24h,61,169/SRGO,97.68870685,93.34711659,80.30188679,27.77651083,0.483077523
967,HUVEC_Mito_24h,62,179/VHGO,102.2966647,92.31337222,93.89991797,85.35157735,0.682977139
968,HUVEC_Mito_24h,63,Naphthalene,97.89350497,97.48209407,105.6603774,113.7666287,1.49550433
969,HUVEC_Mito_24h,64,145/HRBO,99.53188999,94.38086096,94.54306809,95.14253136,2
970,HUVEC_Mito_24h,65,076/gasoline,104.0374488,88.9020158,93.16488925,107.7004941,2
971,HUVEC_Mito_24h,66,Propylbenzene,99.01989468,93.96736321,94.4511895,109.1904219,2
972,HUVEC_Mito_24h,67,141/gasoline,98.71269748,91.6931256,101.8933552,113.2345116,1.674849492
973,HUVEC_Mito_24h,68,036/OLBO,88.67758923,80.94218415,85.44708778,9.365260357,0.59930371
974,HUVEC_Mito_24h,69,065/P&Hwax,105.7782329,91.17625342,94.08367514,107.5940707,2
975,HUVEC_Mito_24h,70,140/OLBO,94.82153306,98.92933619,82.50697293,95.99391866,0.796817723
976,HUVEC_Mito_24h,71,087/kerosine,106.0854301,99.44620837,100.607055,97.59026986,2
977,HUVEC_Mito_24h,72,150/OLBO,105.3686366,87.97164587,96.38063987,95.24895477,2
978,HUVEC_Mito_24h,73,107/P&Hwax,112.2293739,95.31123089,98.03445447,82.15887495,1.503005818
979,HUVEC_Mito_24h,74,130/CGO,101.7846694,83.62991952,96.38063987,12.23869251,1.153558132
980,HUVEC_Mito_24h,75,092/OLBO,99.73668812,101.4103227,106.2116489,111.6381604,1.34834418
981,HUVEC_Mito_24h,76,120/gasoline,98.71269748,97.2753452,88.75471698,96.73888255,2
982,HUVEC_Mito_24h,77,085A/OLBO,108.5430076,97.37871963,103.0877769,97.27099962,2
983,HUVEC_Mito_24h,78,182 /VHGO,103.6278525,97.99896626,77.45365053,3.618396047,0.601575143
984,HUVEC_Mito_24h,79,124/gasoline,99.32709187,98.72258731,89.48974569,111.1060433,2
985,HUVEC_Mito_24h,80,193/OX ASPH,106.3926273,94.69098427,74.78917145,33.52337514,0.372516801
986,HUVEC_Mito_24h,81,075/OLBO,99.42949093,91.79650004,87.83593109,77.47624477,0.277859312
987,HUVEC_Mito_24h,82,003/CGO,94.92393212,98.72258731,88.29532404,31.50133029,0.867249821
988,HUVEC_Mito_24h,83,132/gasoline,97.89350497,95.31123089,92.70549631,90.99201824,1.473517907
989,HUVEC_Mito_24h,84,020/HFO,102.5014628,93.86398878,85.44708778,15.43139491,0.7922927
990,HUVEC_Mito_24h,85,178/VHGO,101.7846694,92.41674666,91.51107465,11.17445838,0.975996362
991,HUVEC_Mito_24h,86,174/OGO,95.43592744,90.8661301,103.1796555,63.64120106,1.674918459
992,HUVEC_Mito_24h,87,197/HFO,98.40550029,93.86398878,88.47908121,106.2105663,2
993,HUVEC_Mito_24h,88,137/OLBO,102.80866,81.14893303,97.39130435,98.54808058,2
994,HUVEC_Mito_24h,89,196/petrolatum,107.3142188,98.30908957,97.29942576,100.5701254,2
995,HUVEC_Mito_24h,90,112/OLBO,98.30310123,88.69526693,85.53896637,94.92968453,-0.196839233
996,HUVEC_Mito_24h,91,114/OLBO,105.5734348,104.4081813,87.46841674,87.79931585,1.276926769
997,HUVEC_Mito_24h,92,024/HFO,110.3861908,92.41674666,93.34864643,6.06613455,1.036757682
998,HUVEC_Mito_24h,93,148/OLBO,120.7284962,99.75633168,88.47908121,91.63055872,2
999,HUVEC_Mito_24h,94,Undecane,95.74312463,88.07502031,99.13699754,92.69479285,2
1000,HUVEC_Mito_24h,95,096B/UDAE,104.9590404,100.066455,77.45365053,0.106423413,0.649011319
1001,HUVEC_Mito_24h,96,176/VHGO,103.5254535,96.13822639,89.12223134,2.234891676,0.920306485
1002,HUVEC_Mito_24h,97,070/CGO,96.9719134,81.14893303,86.18211649,0,0.783383435
1003,HUVEC_Mito_24h,98,031/HFO,101.3750731,96.75847301,94.4511895,5.321170658,1.078772213
1004,HUVEC_Mito_24h,99,Anthracene,108.7478057,101.1001994,84.52830189,65.34397567,0.797068905
1005,HUVEC_Mito_24h,100,189/BITUMEN,101.8870685,90.65938123,98.95324036,84.92588369,1.112224827
1006,HUVEC_Mito_24h,101,121/CGO,99.32709187,97.99896626,96.74815422,95.99391866,2
1007,HUVEC_Mito_24h,102,111/petrolatum,91.74956115,102.6508159,102.8121411,109.5096921,2
1008,HUVEC_Mito_24h,103,202/Paraffinwax,103.0134582,82.07930296,113.1944217,119.1942227,0.914698124
1009,HUVEC_Mito_24h,104,192/BITUMENS,94.41193681,90.34925792,84.80393765,77.79551501,-0.438976527
1010,HUVEC_Mito_24h,105,153/OLBO,102.6038619,90.55600679,108.0492207,115.0437096,1.432878076
1011,HUVEC_Mito_24h,106,113/OLBO,84.37682855,88.9020158,87.56029532,110.6803497,2
1012,HUVEC_Mito_24h,107,106/CGO,97.17671153,88.07502031,14.05742412,15.00570125,-0.045705942
1013,HUVEC_Mito_24h,108,097/HFO,96.86951434,91.27962785,84.25266612,113.4473584,2
1014,HUVEC_Mito_24h,109,Hexadecane,92.97834991,96.65509857,99.59639048,108.7647282,2
1015,HUVEC_Mito_24h,110,173/OGO,88.67758923,101.4103227,84.62018048,112.4895477,2
1016,HUVEC_Mito_24h,111,Biphenyl,107.3142188,108.9566566,104.7415915,102.8050171,2
1017,HUVEC_Mito_24h,112,007/HFO,106.2902282,93.76061434,83.79327317,84.50019004,0.422825314
1018,HUVEC_Mito_24h,113,102/CGO,107.8262142,97.48209407,40.79409352,0,0.321155241
1019,HUVEC_Mito_24h,114,066/OLBO,102.80866,100.4799527,88.84659557,94.07829723,2
1020,HUVEC_Mito_24h,115,170/SRGO,111.6149795,109.3701543,103.9146842,21.49752946,1.572219532
1021,HUVEC_Mito_24h,116,012/CGO,92.97834991,100.7900761,97.85069729,36.07753706,1.282173534
1022,HUVEC_Mito_24h,117,123/kerosine,115.8133411,106.1655468,106.5791632,115.0437096,-1.711185807
1023,HUVEC_Mito_24h,118,177/VHGO,95.94792276,103.1676881,95.46185398,35.33257317,1.147271215
1024,HUVEC_Mito_24h,119,058/HFO,96.35751902,106.5790445,71.75717801,21.49752946,0.784924163
1025,HUVEC_Mito_24h,120,131/HFO,99.01989468,105.2351768,95.92124692,91.63055872,2
1026,HUVEC_Mito_24h,121,046/gasoline,108.6454067,95.41460533,92.98113208,91.09844166,2
1027,HUVEC_Mito_24h,122,109/FO,97.48390872,88.9020158,92.15422477,113.8730521,2
1028,HUVEC_Mito_24h,123,160/FO,107.7238151,104.8216791,105.2009844,99.82516154,2
1029,HUVEC_Mito_24h,124,064/UATO,96.9719134,77.84095104,86.27399508,5.853287723,0.727577931
1030,HUVEC_Mito_24h,125,062/P&H wax,101.5798713,99.34283394,107.6817063,99.71873812,2
1031,HUVEC_Mito_24h,126,072/OLBO,109.4645992,86.62777819,90.86792453,104.827062,2
1032,HUVEC_Mito_24h,127,086/kerosine,112.8437683,97.37871963,96.74815422,98.33523375,2
1033,HUVEC_Mito_24h,128,073/OLBO,102.0918666,91.48637673,98.31009024,85.67084759,1.089707593
1034,HUVEC_Mito_24h,129,138/OLBO,109.7717964,88.79864136,96.38063987,92.37552261,2
1035,HUVEC_Mito_24h,130,183/VHGOa,103.4230544,83.11304733,88.29532404,8.513873052,0.847426167
1036,HUVEC_Mito_24h,131,018/HFO,110.2837917,93.96736321,93.16488925,2.447738502,1.031294393
1037,HUVEC_Mito_24h,132,1*3*5-Trimethylbenzene,96.56231714,84.25016614,102.5365053,93.75902699,2
1038,HUVEC_Mito_24h,133,025/HFO,111.4101814,105.8554235,76.81050041,19.68833143,0.813240734
1039,HUVEC_Mito_24h,134,134/HFO,103.2182563,87.35139925,9.095980312,3.937666287,-0.105634356
1040,HUVEC_Mito_24h,135,p-Cymene,101.7846694,104.2014325,92.98113208,87.3736222,1.422355348
